,EVENT,BOUT,FIGHTER_RED,FIGHTER_BLUE,KD_RED,KD_BLUE,SIG_STR_LAND_RED,SIG_STR_ATT_RED,SIG_STR_LAND_BLUE,SIG_STR_ATT_BLUE,TOTAL_STR_LAND_RED,TOTAL_STR_ATT_RED,TOTAL_STR_LAND_BLUE,TOTAL_STR_ATT_BLUE,TD_RED,TD_ATT_RED,TD_BLUE,TD_ATT_BLUE,SUB_ATT_RED,SUB_ATT_BLUE,REV_RED,REV_BLUE,CTRL_TIME_RED(sec),CTRL_TIME-BLUE(sec),HEAD_LAND_RED,HEAD_ATT_RED,HEAD_LAND_BLUE,HEAD_ATT_BLUE,BODY_LAND_RED,BODY_ATT_RED,BODY_LAND_BLUE,BODY_ATT_BLUE,LEG_LAND_RED,LEG_ATT_RED,LEG_LAND_BLUE,LEG_ATT_BLUE,STD_STR_LAND_RED,STD_STR_ATT_RED,STD_STR_LAND_BLUE,STD_STR_ATT_BLUE,CLINCH_STR_LAND_RED,CLINCH_STR_ATT_RED,CLINCH_STR_LAND_BLUE,CLINCH_STR_ATT_BLUE,GRD_STR_LAND_RED,GRD_STR_ATT_RED,GRD_STR_LAND_BLUE,GRD_STR_ATT_BLUE,WIN_BY,Fight_Time_(sec),LAST_ROUND,FORMAT,WINNER,WeightClass
872,UFC Fight Night 5,Jonathan Goulet vs Luke Cummo,Jonathan Goulet,Luke Cummo,0,2,18,34,13,21,65,87,30,40,6,9,0,0,0,3,1,0,693,115,14,28,9,17,3,4,3,3,1,2,1,1,2,5,6,9,0,0,4,6,16,29,3,6,Decision - Majority ,900,3,3,Jonathan Goulet,Welterweight Bout
873,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Mike Nickels vs Wes Combs,Mike Nickels,Wes Combs,0,0,22,37,4,12,41,56,17,32,3,3,0,0,1,0,0,0,156,1,12,23,3,9,10,14,0,2,0,0,1,1,1,4,2,7,8,14,2,5,13,19,0,0,Submission ,190,1,3,Mike Nickels,Light Heavyweight Bout
874,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Matt Hamill vs Jesse Forbes,Matt Hamill,Jesse Forbes,0,0,33,48,9,21,93,117,16,28,1,1,0,0,0,0,0,0,175,0,30,45,4,15,1,1,3,4,2,2,2,2,9,18,8,19,16,19,1,2,8,11,0,0,KO/TKO ,287,1,3,Matt Hamill,Light Heavyweight Bout
875,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Luigi Fioravanti vs Solomon Hutcherson,Luigi Fioravanti,Solomon Hutcherson,1,0,11,31,11,28,19,41,25,44,1,1,1,1,0,0,1,1,47,99,7,22,5,18,3,7,5,9,1,2,1,1,4,12,5,17,5,17,6,11,2,2,0,0,KO/TKO ,255,1,3,Luigi Fioravanti,Middleweight Bout
876,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kalib Starnes vs Danny Abbadi,Kalib Starnes,Danny Abbadi,0,0,21,29,3,9,25,33,6,12,1,2,0,0,1,0,0,0,101,0,10,17,2,8,11,12,1,1,0,0,0,0,2,5,1,5,5,5,2,4,14,19,0,0,Submission ,176,1,3,Kalib Starnes,Middleweight Bout
877,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Rory Singer vs Ross Pointon,Rory Singer,Ross Pointon,0,1,2,4,4,20,2,4,7,23,0,0,0,0,1,0,0,0,0,20,1,3,4,19,1,1,0,0,0,0,0,1,2,4,4,18,0,0,0,0,0,0,0,2,Submission ,44,1,3,Rory Singer,Middleweight Bout
878,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Keith Jardine vs Wilson Gouveia,Keith Jardine,Wilson Gouveia,0,0,67,205,48,115,71,210,51,118,1,1,1,2,0,0,0,0,33,29,41,175,21,85,4,5,1,1,22,25,26,29,61,186,46,110,1,6,0,3,5,13,2,2,Decision - Unanimous ,900,3,3,Keith Jardine,Light Heavyweight Bout
879,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kendall Grove vs Ed Herman,Kendall Grove,Ed Herman,0,0,25,39,33,57,46,61,68,94,0,0,5,10,6,2,2,1,205,585,12,25,20,42,10,10,13,15,3,4,0,0,5,12,3,13,11,14,2,3,9,13,28,41,Decision - Unanimous ,900,3,3,Kendall Grove,Ultimate Fighter 3 Middleweight Tournament Title Bout
880,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Michael Bisping vs Josh Haynes,Michael Bisping,Josh Haynes,2,0,41,61,8,22,52,72,16,30,4,5,0,1,4,0,0,1,329,53,25,43,5,19,13,14,3,3,3,4,0,0,9,17,3,12,19,26,5,8,13,18,0,2,KO/TKO ,554,2,3,Michael Bisping,Ultimate Fighter 3 Light Heavyweight Tournament Title Bout
881,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kenny Florian vs Sam Stout,Kenny Florian,Sam Stout,0,0,5,8,0,4,19,22,0,4,1,2,0,0,1,0,0,0,97,0,5,8,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,8,0,0,Submission ,106,1,3,Kenny Florian,Lightweight Bout
882,UFC 60: Hughes vs Gracie,Melvin Guillard vs Rick Davis,Melvin Guillard,Rick Davis,1,0,10,28,5,10,10,28,5,10,0,0,0,0,0,0,0,0,2,0,7,24,2,3,2,2,2,5,1,2,1,2,6,20,5,10,4,8,0,0,0,0,0,0,KO/TKO ,97,1,3,Melvin Guillard,Lightweight Bout
883,UFC 60: Hughes vs Gracie,Gabriel Gonzaga vs Fabiano Scherner,Gabriel Gonzaga,Fabiano Scherner,1,0,16,30,8,25,34,50,24,41,3,4,0,1,0,0,0,1,143,38,11,25,6,20,3,3,2,5,2,2,0,0,8,19,5,14,4,4,3,10,4,7,0,1,KO/TKO ,324,2,3,Gabriel Gonzaga,Heavyweight Bout
884,UFC 60: Hughes vs Gracie,Spencer Fisher vs Matt Wiman,Spencer Fisher,Matt Wiman,1,0,27,39,10,19,44,58,29,42,0,0,1,4,0,4,0,0,118,204,10,20,7,14,12,13,2,4,5,6,1,1,6,9,1,8,14,19,4,5,7,11,5,6,KO/TKO ,403,2,3,Spencer Fisher,Lightweight Bout
885,UFC 60: Hughes vs Gracie,Jeremy Horn vs Chael Sonnen,Jeremy Horn,Chael Sonnen,0,0,3,5,6,18,5,7,34,52,0,0,3,3,4,0,0,0,0,347,3,5,5,17,0,0,1,1,0,0,0,0,1,3,1,2,0,0,0,0,2,2,5,16,Submission ,377,2,3,Jeremy Horn,Middleweight Bout
886,UFC 60: Hughes vs Gracie,Mike Swick vs Joe Riggs,Mike Swick,Joe Riggs,0,0,5,12,1,4,6,13,2,5,0,0,0,2,1,0,0,0,10,27,1,7,0,3,2,2,0,0,2,3,1,1,2,9,0,3,3,3,1,1,0,0,0,0,Submission ,139,1,3,Mike Swick,Middleweight Bout
887,UFC 60: Hughes vs Gracie,Brandon Vera vs Assuerio Silva,Brandon Vera,Assuerio Silva,0,0,8,29,9,17,8,29,11,19,0,0,1,1,1,0,0,0,0,35,3,19,1,9,2,6,5,5,3,4,3,3,8,29,6,14,0,0,1,1,0,0,2,2,Submission ,159,1,3,Brandon Vera,Heavyweight Bout
888,UFC 60: Hughes vs Gracie,Diego Sanchez vs John Alessio,Diego Sanchez,John Alessio,0,0,9,67,17,57,25,87,23,63,1,16,0,0,0,1,0,0,262,0,8,62,15,54,1,5,0,1,0,0,2,2,7,64,16,55,2,3,1,2,0,0,0,0,Decision - Unanimous ,900,3,3,Diego Sanchez,Welterweight Bout
889,UFC 60: Hughes vs Gracie,Dean Lister vs Alessio Sakara,Dean Lister,Alessio Sakara,0,0,1,2,1,3,6,8,4,6,0,1,0,0,2,0,0,0,0,110,1,2,1,3,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,Submission ,140,1,3,Dean Lister,Light Heavyweight Bout
890,UFC 60: Hughes vs Gracie,Matt Hughes vs Royce Gracie,Matt Hughes,Royce Gracie,0,0,32,40,7,11,33,41,14,18,1,1,0,0,1,0,0,0,206,0,22,29,0,3,8,9,2,2,2,2,5,6,3,4,5,8,1,1,2,3,28,35,0,0,KO/TKO ,279,1,3,Matt Hughes,Catch Weight Bout
891,UFC 59: Reality Check,Thiago Alves vs Derrick Noble,Thiago Alves,Derrick Noble,1,0,11,27,18,45,19,36,26,53,0,0,0,0,0,0,0,0,12,39,5,17,10,34,4,5,4,6,2,5,4,5,5,19,7,27,4,6,11,18,2,2,0,0,KO/TKO ,174,1,3,Thiago Alves,Welterweight Bout
892,UFC 59: Reality Check,Jason Lambert vs Terry Martin,Jason Lambert,Terry Martin,0,0,31,39,15,26,66,75,29,41,0,2,1,4,0,0,0,0,167,215,16,24,6,17,9,9,1,1,6,6,8,8,0,6,2,7,17,18,9,14,14,15,4,5,KO/TKO ,457,2,3,Jason Lambert,Light Heavyweight Bout
893,UFC 59: Reality Check,David Terrell vs Scott Smith,David Terrell,Scott Smith,0,0,10,14,3,6,21,25,4,7,1,4,0,0,2,0,0,0,75,83,6,9,1,3,1,1,1,1,3,4,1,2,1,3,2,3,4,4,0,0,5,7,1,3,Submission ,188,1,3,David Terrell,Middleweight Bout
894,UFC 59: Reality Check,Karo Parisyan vs Nick Thompson,Karo Parisyan,Nick Thompson,0,0,18,30,2,7,23,41,4,9,2,3,1,1,0,0,0,0,243,10,16,28,1,6,2,2,0,0,0,0,1,1,1,2,1,2,0,0,1,3,17,28,0,2,KO/TKO ,284,1,3,Karo Parisyan,Welterweight Bout
895,UFC 59: Reality Check,Jeff Monson vs Marcio Cruz,Jeff Monson,Marcio Cruz,0,0,32,110,40,106,154,240,51,118,2,2,0,5,0,0,0,0,369,69,16,93,14,79,11,12,5,5,5,5,21,22,16,89,34,98,10,11,6,8,6,10,0,0,Decision - Split ,900,3,3,Jeff Monson,Heavyweight Bout
896,UFC 59: Reality Check,Evan Tanner vs Justin Levens,Evan Tanner,Justin Levens,0,0,10,17,2,4,16,24,6,8,1,2,0,0,2,1,0,0,132,19,6,11,0,1,2,3,1,2,2,3,1,1,1,1,1,2,3,7,1,2,6,9,0,0,Submission ,194,1,3,Evan Tanner,Middleweight Bout
897,UFC 59: Reality Check,Tito Ortiz vs Forrest Griffin,Tito Ortiz,Forrest Griffin,0,0,61,125,58,170,94,163,81,200,3,12,0,0,0,0,0,0,301,14,57,121,52,158,2,2,2,3,2,2,4,9,35,77,58,170,0,0,0,0,26,48,0,0,Decision - Split ,900,3,3,Tito Ortiz,Light Heavyweight Bout
898,UFC 59: Reality Check,Sean Sherk vs Nick Diaz,Sean Sherk,Nick Diaz,0,0,39,155,57,136,80,198,131,210,2,19,1,1,0,3,1,1,227,83,30,146,47,125,5,5,9,10,4,4,1,1,17,90,45,116,22,65,11,18,0,0,1,2,Decision - Unanimous ,900,3,3,Sean Sherk,Welterweight Bout
899,UFC 59: Reality Check,Tim Sylvia vs Andrei Arlovski,Tim Sylvia,Andrei Arlovski,1,1,13,30,11,24,13,30,12,26,0,0,0,0,0,0,0,0,4,7,13,30,7,18,0,0,3,5,0,0,1,1,7,24,9,20,0,0,2,4,6,6,0,0,KO/TKO ,163,1,5,Tim Sylvia,UFC Heavyweight Title Bout
900,UFC Fight Night 4,Chael Sonnen vs Trevor Prangley,Chael Sonnen,Trevor Prangley,0,0,25,59,7,22,109,174,29,45,7,17,0,2,0,2,0,0,662,70,17,47,5,20,6,10,2,2,2,2,0,0,3,11,5,17,5,9,1,2,17,39,1,3,Decision - Unanimous ,900,3,3,Chael Sonnen,Middleweight Bout
901,UFC Fight Night 4,Josh Koscheck vs Ansar Chalangov,Josh Koscheck,Ansar Chalangov,0,0,2,11,2,4,6,15,2,4,2,2,0,0,1,1,0,0,165,8,2,9,2,4,0,0,0,0,0,2,0,0,0,8,2,4,0,0,0,0,2,3,0,0,Submission ,209,1,3,Josh Koscheck,Welterweight Bout
902,UFC Fight Night 4,Dan Christison vs Brad Imes,Dan Christison,Brad Imes,0,0,73,148,58,157,91,167,80,183,0,0,2,2,1,0,1,1,108,218,39,110,48,143,10,12,8,12,24,26,2,2,56,117,31,97,16,28,16,36,1,3,11,24,Submission ,817,3,3,Dan Christison,Heavyweight Bout
903,UFC Fight Night 4,Jon Fitch vs Joshua Burkman,Jon Fitch,Joshua Burkman,1,0,25,50,20,35,122,149,20,35,3,4,1,3,1,1,0,0,312,174,18,41,3,17,4,6,0,0,3,3,17,18,7,14,4,16,9,18,16,19,9,18,0,0,Submission ,597,2,3,Jon Fitch,Welterweight Bout
904,UFC Fight Night 4,Luke Cummo vs Jason Von Flue,Luke Cummo,Jason Von Flue,0,0,43,108,17,57,97,165,29,69,3,4,2,9,3,1,0,0,245,247,18,73,9,46,13,23,5,8,12,12,3,3,22,69,10,43,13,25,7,12,8,14,0,2,Decision - Unanimous ,900,3,3,Luke Cummo,Welterweight Bout
905,UFC Fight Night 4,Chris Leben vs Luigi Fioravanti,Chris Leben,Luigi Fioravanti,0,0,36,90,20,39,200,259,41,60,5,7,0,5,0,0,0,0,573,121,26,68,9,27,8,18,3,4,2,4,8,8,4,17,5,11,20,51,15,28,12,22,0,0,Decision - Unanimous ,900,3,3,Chris Leben,Middleweight Bout
906,UFC Fight Night 4,Josh Neer vs Joe Stevenson,Josh Neer,Joe Stevenson,1,0,46,126,31,56,68,150,80,117,0,0,2,2,0,3,0,0,476,164,46,126,17,37,0,0,5,10,0,0,9,9,12,57,19,34,1,3,4,6,33,66,8,16,Decision - Unanimous ,900,3,3,Josh Neer,Welterweight Bout
907,UFC Fight Night 4,Rashad Evans vs Sam Hoger,Rashad Evans,Sam Hoger,0,0,23,72,18,72,46,95,59,113,9,11,0,1,0,2,0,0,563,3,19,67,8,54,4,5,9,17,0,0,1,1,17,58,14,65,5,10,4,7,1,4,0,0,Decision - Split ,900,3,3,Rashad Evans,Light Heavyweight Bout
908,UFC Fight Night 4,Stephan Bonnar vs Keith Jardine,Stephan Bonnar,Keith Jardine,1,0,33,93,64,118,52,113,90,146,1,6,0,1,1,0,0,0,234,28,20,77,34,81,10,10,15,17,3,6,15,20,24,84,46,99,9,9,18,19,0,0,0,0,Decision - Unanimous ,900,3,3,Stephan Bonnar,Light Heavyweight Bout
909,UFC 58: USA vs Canada,Tom Murphy vs Icho Larenas,Tom Murphy,Icho Larenas,0,0,30,42,2,13,82,100,15,29,6,7,0,0,2,0,0,0,491,0,30,42,1,11,0,0,1,1,0,0,0,1,0,4,0,9,4,7,2,4,26,31,0,0,KO/TKO ,719,3,3,Tom Murphy,Heavyweight Bout
910,UFC 58: USA vs Canada,Jason Lambert vs Rob MacDonald,Jason Lambert,Rob MacDonald,1,0,7,16,3,9,13,24,3,9,1,2,0,0,1,0,0,0,60,20,5,14,3,9,1,1,0,0,1,1,0,0,2,7,1,4,4,7,2,5,1,2,0,0,Submission ,114,1,3,Jason Lambert,Light Heavyweight Bout
911,UFC 58: USA vs Canada,Sam Stout vs Spencer Fisher,Sam Stout,Spencer Fisher,0,0,62,183,53,148,76,199,77,172,0,0,4,9,0,3,0,1,60,259,38,152,31,116,15,22,15,24,9,9,7,8,40,148,36,116,19,29,12,18,3,6,5,14,Decision - Split ,900,3,3,Sam Stout,Lightweight Bout
912,UFC 58: USA vs Canada,Mark Hominick vs Yves Edwards,Mark Hominick,Yves Edwards,0,0,22,58,20,74,31,67,21,75,0,0,1,2,1,0,0,0,22,70,13,49,10,63,6,6,5,6,3,3,5,5,11,45,17,69,11,13,3,5,0,0,0,0,Submission ,412,2,3,Mark Hominick,Lightweight Bout
913,UFC 58: USA vs Canada,Nate Marquardt vs Joe Doerksen,Nate Marquardt,Joe Doerksen,0,1,56,103,26,80,71,118,71,125,5,5,2,8,2,0,1,0,405,101,36,80,19,70,7,10,5,8,13,13,2,2,44,82,21,69,5,12,2,4,7,9,3,7,Decision - Unanimous ,900,3,3,Nate Marquardt,Middleweight Bout
914,UFC 58: USA vs Canada,Georges St-Pierre vs BJ Penn,Georges St-Pierre,BJ Penn,0,0,59,135,37,85,135,212,101,156,4,5,1,1,0,1,0,0,445,18,38,102,28,76,7,10,8,8,14,23,1,1,46,108,28,71,7,18,9,14,6,9,0,0,Decision - Split ,900,3,3,Georges St-Pierre,Welterweight Bout
915,UFC 58: USA vs Canada,Mike Swick vs Steve Vigneault,Mike Swick,Steve Vigneault,0,0,13,22,6,13,13,22,8,15,0,0,0,1,1,0,0,0,49,13,4,12,1,7,0,0,1,2,9,10,4,4,4,12,1,7,9,10,5,6,0,0,0,0,Submission ,129,1,3,Mike Swick,Middleweight Bout
916,UFC 58: USA vs Canada,Rich Franklin vs David Loiseau,Rich Franklin,David Loiseau,2,1,127,244,21,72,211,339,26,78,5,6,1,1,0,0,1,0,517,15,82,190,11,57,42,51,10,15,3,3,0,0,74,172,17,63,32,46,4,9,21,26,0,0,Decision - Unanimous ,1500,5,5,Rich Franklin,UFC Middleweight Title Bout
917,UFC 57: Liddell vs Couture 3,Keith Jardine vs Mike Whitehead,Keith Jardine,Mike Whitehead,0,0,44,131,27,73,90,177,37,83,0,0,5,12,0,0,0,0,0,383,35,120,15,58,2,3,8,9,7,8,4,6,38,115,22,63,6,16,3,7,0,0,2,3,Decision - Unanimous ,900,3,3,Keith Jardine,Light Heavyweight Bout
918,UFC 57: Liddell vs Couture 3,Jeff Monson vs Branden Lee Hinkle,Jeff Monson,Branden Lee Hinkle,0,0,10,11,5,8,28,31,10,13,1,3,0,0,1,1,1,0,181,73,3,4,3,6,6,6,2,2,1,1,0,0,0,0,0,3,3,4,2,2,7,7,3,3,Submission ,275,1,3,Jeff Monson,Heavyweight Bout
919,UFC 57: Liddell vs Couture 3,Paul Buentello vs Gilbert Aldana,Paul Buentello,Gilbert Aldana,0,0,49,71,28,54,67,89,38,65,1,2,0,2,1,0,0,0,117,108,33,53,19,43,12,14,5,5,4,4,4,6,10,20,6,14,33,45,19,36,6,6,3,4,KO/TKO ,447,2,3,Paul Buentello,Heavyweight Bout
920,UFC 57: Liddell vs Couture 3,Alessio Sakara vs Elvis Sinosic,Alessio Sakara,Elvis Sinosic,0,0,70,146,13,37,146,234,151,185,9,9,0,0,0,0,0,0,741,12,61,136,3,25,8,9,0,0,1,1,10,12,21,42,11,35,2,2,2,2,47,102,0,0,Decision - Unanimous ,900,3,3,Alessio Sakara,Light Heavyweight Bout
921,UFC 57: Liddell vs Couture 3,Joe Riggs vs Nick Diaz,Joe Riggs,Nick Diaz,0,1,51,116,38,106,69,135,126,200,3,8,0,7,0,1,0,0,125,202,42,105,23,82,9,11,10,17,0,0,5,7,28,70,15,68,21,40,21,34,2,6,2,4,Decision - Unanimous ,900,3,3,Joe Riggs,Welterweight Bout
922,UFC 57: Liddell vs Couture 3,Renato Sobral vs Mike van Arsdale,Renato Sobral,Mike van Arsdale,0,0,9,12,1,4,11,14,3,6,0,1,0,1,1,0,1,0,96,14,1,3,1,4,1,2,0,0,7,7,0,0,2,3,1,4,6,7,0,0,1,2,0,0,Submission ,141,1,3,Renato Sobral,Light Heavyweight Bout
923,UFC 57: Liddell vs Couture 3,Marcio Cruz vs Frank Mir,Marcio Cruz,Frank Mir,0,0,31,44,3,6,72,87,6,9,1,2,1,1,0,0,0,0,217,15,22,35,0,3,9,9,3,3,0,0,0,0,1,6,0,3,0,0,2,2,30,38,1,1,KO/TKO ,250,1,3,Marcio Cruz,Heavyweight Bout
924,UFC 57: Liddell vs Couture 3,Brandon Vera vs Justin Eilers,Brandon Vera,Justin Eilers,1,0,7,10,4,7,7,10,8,11,0,0,0,0,0,0,0,0,11,35,3,4,0,3,2,3,0,0,2,3,4,4,4,7,0,3,2,2,4,4,1,1,0,0,KO/TKO ,85,1,3,Brandon Vera,Heavyweight Bout
925,UFC 57: Liddell vs Couture 3,Chuck Liddell vs Randy Couture,Chuck Liddell,Randy Couture,1,0,19,51,7,24,27,59,7,24,0,0,1,3,0,0,0,0,0,56,18,49,6,23,0,1,0,0,1,1,1,1,14,46,6,23,1,1,1,1,4,4,0,0,KO/TKO ,388,2,5,Chuck Liddell,UFC Light Heavyweight Title Bout
926,UFC Fight Night 3,Jason Von Flue vs Alex Karalexis,Jason Von Flue,Alex Karalexis,0,0,28,68,18,60,50,90,35,77,0,2,1,5,2,3,0,0,199,134,18,51,14,54,10,17,2,4,0,0,2,2,13,42,6,39,15,26,10,19,0,0,2,2,Submission ,677,3,3,Jason Von Flue,Welterweight Bout
927,UFC Fight Night 3,Spencer Fisher vs Aaron Riley,Spencer Fisher,Aaron Riley,0,0,25,65,9,23,30,70,17,32,0,0,2,4,0,0,0,0,0,89,13,51,2,15,10,12,4,5,2,2,3,3,18,54,1,13,7,11,7,9,0,0,1,1,TKO - Doctor's Stoppage ,300,1,3,Spencer Fisher,Welterweight Bout
928,UFC Fight Night 3,Duane Ludwig vs Jonathan Goulet,Duane Ludwig,Jonathan Goulet,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,KO/TKO ,6,1,3,Duane Ludwig,Welterweight Bout
929,UFC Fight Night 3,Josh Neer vs Melvin Guillard,Josh Neer,Melvin Guillard,0,0,3,9,11,51,8,14,12,53,1,1,2,2,2,0,0,0,51,103,2,8,5,41,0,0,1,5,1,1,5,5,2,7,6,32,0,0,1,3,1,2,4,16,Submission ,260,1,3,Josh Neer,Welterweight Bout
930,UFC Fight Night 3,Chris Leben vs Jorge Rivera,Chris Leben,Jorge Rivera,1,0,10,17,5,10,16,23,6,11,1,1,0,0,0,0,0,0,43,27,6,11,3,8,4,6,2,2,0,0,0,0,0,5,2,6,5,7,3,4,5,5,0,0,KO/TKO ,104,1,3,Chris Leben,Middleweight Bout
931,UFC Fight Night 3,Joshua Burkman vs Drew Fickett,Joshua Burkman,Drew Fickett,0,0,7,9,2,8,8,10,2,8,0,0,0,0,1,0,0,0,27,7,1,3,1,5,0,0,1,2,6,6,0,1,3,5,1,7,4,4,1,1,0,0,0,0,Submission ,67,1,3,Joshua Burkman,Welterweight Bout
932,UFC Fight Night 3,Stephan Bonnar vs James Irvin,Stephan Bonnar,James Irvin,0,0,2,5,5,6,22,25,8,9,2,3,0,0,2,0,0,0,243,0,2,5,1,2,0,0,3,3,0,0,1,1,0,3,2,3,0,0,3,3,2,2,0,0,Submission ,270,1,3,Stephan Bonnar,Light Heavyweight Bout
933,UFC Fight Night 3,Tim Sylvia vs Assuerio Silva,Tim Sylvia,Assuerio Silva,0,0,85,224,36,79,137,276,43,86,0,0,0,5,0,0,0,0,197,68,51,185,9,39,21,24,16,24,13,15,11,16,69,202,32,73,14,20,4,6,2,2,0,0,Decision - Unanimous ,900,3,3,Tim Sylvia,Heavyweight Bout
934,UFC 56: Full Force,Nick Thompson vs Keith Wisniewski,Nick Thompson,Keith Wisniewski,0,0,48,107,14,40,108,170,23,49,1,1,3,5,3,0,3,1,429,246,31,89,9,35,14,15,4,4,3,3,1,1,13,55,7,27,6,15,3,8,29,37,4,5,Decision - Unanimous ,900,3,3,Nick Thompson,Welterweight Bout
935,UFC 56: Full Force,Thiago Alves vs Ansar Chalangov,Thiago Alves,Ansar Chalangov,0,0,8,11,2,2,9,12,2,2,1,1,0,2,0,2,0,1,61,44,5,8,1,1,2,2,0,0,1,1,1,1,2,2,0,0,2,2,1,1,4,7,1,1,KO/TKO ,145,1,3,Thiago Alves,Welterweight Bout
936,UFC 56: Full Force,Sam Hoger vs Jeff Newton,Sam Hoger,Jeff Newton,0,0,10,21,2,10,35,48,4,12,3,3,0,0,2,4,0,0,284,9,10,21,2,9,0,0,0,1,0,0,0,0,0,2,2,10,0,0,0,0,10,19,0,0,Submission ,425,2,3,Sam Hoger,Light Heavyweight Bout
937,UFC 56: Full Force,Jeremy Horn vs Trevor Prangley,Jeremy Horn,Trevor Prangley,0,0,38,71,38,78,67,102,77,122,0,3,7,10,1,0,0,0,109,554,19,49,17,56,12,15,7,8,7,7,14,14,18,33,11,40,19,36,21,26,1,2,6,12,Decision - Unanimous ,900,3,3,Jeremy Horn,Middleweight Bout
938,UFC 56: Full Force,Georges St-Pierre vs Sean Sherk,Georges St-Pierre,Sean Sherk,0,0,58,111,20,55,78,132,32,67,3,4,0,3,0,0,0,0,186,0,45,98,5,37,11,11,6,6,2,2,9,12,34,72,13,45,7,7,7,8,17,32,0,2,KO/TKO ,473,2,3,Georges St-Pierre,Welterweight Bout
939,UFC 56: Full Force,Matt Hughes vs Joe Riggs,Matt Hughes,Joe Riggs,0,0,8,13,1,5,9,14,1,5,1,1,0,0,2,0,0,0,123,0,1,6,0,4,7,7,1,1,0,0,0,0,2,6,0,4,1,1,1,1,5,6,0,0,Submission ,208,1,3,Matt Hughes,Welterweight Bout
940,UFC 56: Full Force,Gabriel Gonzaga vs Kevin Jordan,Gabriel Gonzaga,Kevin Jordan,1,0,23,56,18,53,63,98,19,54,2,9,0,0,2,0,0,0,291,5,13,44,15,49,1,1,2,2,9,11,1,2,11,34,17,52,1,3,1,1,11,19,0,0,KO/TKO ,879,3,3,Gabriel Gonzaga,Heavyweight Bout
941,UFC 56: Full Force,Rich Franklin vs Nate Quarry,Rich Franklin,Nate Quarry,2,0,13,34,4,20,15,36,4,20,0,0,0,0,0,0,0,0,10,0,10,30,3,17,2,2,1,2,1,2,0,1,8,29,2,16,3,3,2,4,2,2,0,0,KO/TKO ,154,1,5,Rich Franklin,UFC Middleweight Title Bout
942,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Keith Jardine vs Kerry Schall,Keith Jardine,Kerry Schall,1,0,41,111,8,68,41,111,8,68,0,0,0,0,0,0,0,0,0,0,19,87,7,66,6,7,0,1,16,17,1,1,41,111,8,68,0,0,0,0,0,0,0,0,KO/TKO ,508,2,3,Keith Jardine,Heavyweight Bout
943,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Melvin Guillard vs Marcus Davis,Melvin Guillard,Marcus Davis,0,0,19,39,3,16,21,41,67,85,3,3,0,1,1,0,0,0,195,139,16,34,3,14,1,2,0,0,2,3,0,2,5,15,1,13,0,0,0,0,14,24,2,3,TKO - Doctor's Stoppage ,475,2,3,Melvin Guillard,Welterweight Bout
944,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Joshua Burkman vs Sammy Morgan,Joshua Burkman,Sammy Morgan,0,0,4,5,1,2,4,5,1,2,1,1,0,0,0,0,0,0,3,0,3,4,0,1,0,0,1,1,1,1,0,0,1,2,0,1,0,0,1,1,3,3,0,0,KO/TKO ,21,1,3,Joshua Burkman,Welterweight Bout
945,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Kenny Florian vs Kit Cope,Kenny Florian,Kit Cope,0,0,10,20,8,15,37,50,11,19,3,8,0,0,2,0,0,0,259,15,6,12,6,13,3,5,1,1,1,3,1,1,1,4,1,5,3,4,5,7,6,12,2,3,Submission ,337,2,3,Kenny Florian,Welterweight Bout
946,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Joe Stevenson vs Luke Cummo,Joe Stevenson,Luke Cummo,0,0,20,33,20,39,58,77,66,91,5,9,1,1,2,1,1,0,583,122,15,27,17,35,5,6,3,4,0,0,0,0,2,8,8,20,2,2,3,4,16,23,9,15,Decision - Unanimous ,900,3,3,Joe Stevenson,Ultimate Fighter 2 Welterweight Tournament Title Bout
947,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Rashad Evans vs Brad Imes,Rashad Evans,Brad Imes,2,0,48,96,42,164,53,103,45,168,0,0,2,3,0,1,0,0,128,95,46,94,34,149,2,2,8,15,0,0,0,0,33,72,27,124,10,14,12,36,5,10,3,4,Decision - Split ,900,3,3,Rashad Evans,Ultimate Fighter 2 Heavyweight Tournament Title Bout
