,EVENT,BOUT,FIGHTER_RED,FIGHTER_BLUE,KD_RED,KD_BLUE,SIG_STR_LAND_RED,SIG_STR_ATT_RED,SIG_STR_LAND_BLUE,SIG_STR_ATT_BLUE,TOTAL_STR_LAND_RED,TOTAL_STR_ATT_RED,TOTAL_STR_LAND_BLUE,TOTAL_STR_ATT_BLUE,TD_RED,TD_ATT_RED,TD_BLUE,TD_ATT_BLUE,SUB_ATT_RED,SUB_ATT_BLUE,REV_RED,REV_BLUE,CTRL_TIME_RED(sec),CTRL_TIME-BLUE(sec),HEAD_LAND_RED,HEAD_ATT_RED,HEAD_LAND_BLUE,HEAD_ATT_BLUE,BODY_LAND_RED,BODY_ATT_RED,BODY_LAND_BLUE,BODY_ATT_BLUE,LEG_LAND_RED,LEG_ATT_RED,LEG_LAND_BLUE,LEG_ATT_BLUE,STD_STR_LAND_RED,STD_STR_ATT_RED,STD_STR_LAND_BLUE,STD_STR_ATT_BLUE,CLINCH_STR_LAND_RED,CLINCH_STR_ATT_RED,CLINCH_STR_LAND_BLUE,CLINCH_STR_ATT_BLUE,GRD_STR_LAND_RED,GRD_STR_ATT_RED,GRD_STR_LAND_BLUE,GRD_STR_ATT_BLUE,WIN_BY,Fight_Time_(sec),LAST_ROUND,FORMAT,WINNER,WeightClass
225,UFC 63: Hughes vs Penn,Eddie Sanchez vs Mario Neto,Eddie Sanchez,Mario Neto,1,0,10,34,10,20,23,47,12,22,0,0,1,1,0,0,0,0,61,119,8,32,4,13,0,0,0,0,2,2,6,7,3,25,5,13,1,1,4,5,6,8,1,2,KO/TKO ,317,2,3,Eddie Sanchez,Heavyweight Bout
226,UFC 63: Hughes vs Penn,Roger Huerta vs Jason Dent,Roger Huerta,Jason Dent,0,0,71,174,38,80,122,239,85,139,6,9,0,0,0,3,1,1,650,15,56,152,27,64,13,18,7,11,2,4,4,5,27,90,27,64,9,16,7,11,35,68,4,5,Decision - Unanimous ,900,3,3,Roger Huerta,Lightweight Bout
227,UFC 63: Hughes vs Penn,Joe Lauzon vs Jens Pulver,Joe Lauzon,Jens Pulver,1,0,9,11,0,1,9,11,0,1,1,1,0,0,0,0,0,0,0,31,9,11,0,1,0,0,0,0,0,0,0,0,3,4,0,1,1,1,0,0,5,6,0,0,KO/TKO ,48,1,3,Joe Lauzon,Lightweight Bout
228,UFC 63: Hughes vs Penn,Rashad Evans vs Jason Lambert,Rashad Evans,Jason Lambert,0,0,25,44,6,18,42,61,13,27,8,8,0,2,0,3,0,0,323,31,18,35,1,12,7,9,5,6,0,0,0,0,0,6,1,11,5,7,5,7,20,31,0,0,KO/TKO ,442,2,3,Rashad Evans,Light Heavyweight Bout
229,UFC 63: Hughes vs Penn,Melvin Guillard vs Gabe Ruediger,Melvin Guillard,Gabe Ruediger,2,0,20,40,7,23,25,45,26,43,3,3,2,12,0,0,0,0,72,128,15,34,5,20,4,5,2,2,1,1,0,1,10,21,0,13,1,3,3,5,9,16,4,5,KO/TKO ,361,2,3,Melvin Guillard,Lightweight Bout
230,UFC 63: Hughes vs Penn,Mike Swick vs David Loiseau,Mike Swick,David Loiseau,0,0,32,93,36,68,63,125,44,76,3,7,1,1,0,0,0,0,209,162,12,66,21,47,9,13,4,8,11,14,11,13,17,72,12,40,13,18,19,22,2,3,5,6,Decision - Unanimous ,900,3,3,Mike Swick,Middleweight Bout
231,UFC 63: Hughes vs Penn,Matt Hughes vs BJ Penn,Matt Hughes,BJ Penn,0,0,35,88,17,37,77,133,49,70,1,9,0,1,0,2,0,1,419,118,28,78,10,28,5,8,7,9,2,2,0,0,20,58,8,25,4,7,7,10,11,23,2,2,KO/TKO ,833,3,5,Matt Hughes,UFC Welterweight Title Bout
232,UFC 62: Liddell vs Sobral,Yushin Okami vs Alan Belcher,Yushin Okami,Alan Belcher,0,0,12,47,8,55,59,97,18,66,5,9,0,1,0,0,0,1,385,100,9,44,5,48,0,0,0,2,3,3,3,5,7,38,7,54,0,0,1,1,5,9,0,0,Decision - Unanimous ,900,3,3,Yushin Okami,Middleweight Bout
233,UFC 62: Liddell vs Sobral,David Heath vs Cory Walmsley,David Heath,Cory Walmsley,0,0,3,6,2,2,19,22,13,13,1,1,0,0,3,0,0,0,140,2,3,6,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,3,6,0,0,Submission ,152,1,3,David Heath,Light Heavyweight Bout
234,UFC 62: Liddell vs Sobral,Wilson Gouveia vs Wes Combs,Wilson Gouveia,Wes Combs,0,0,9,20,10,17,15,26,10,17,1,1,0,0,1,0,0,0,71,0,5,14,0,6,0,0,1,1,4,6,9,10,8,19,10,17,0,0,0,0,1,1,0,0,Submission ,203,1,3,Wilson Gouveia,Light Heavyweight Bout
235,UFC 62: Liddell vs Sobral,Eric Schafer vs Rob MacDonald,Eric Schafer,Rob MacDonald,0,0,7,10,2,4,21,24,6,8,0,0,0,1,2,0,0,0,89,0,2,4,1,3,1,1,0,0,4,5,1,1,4,7,2,4,1,1,0,0,2,2,0,0,Submission ,146,1,3,Eric Schafer,Light Heavyweight Bout
236,UFC 62: Liddell vs Sobral,Hermes Franca vs Jamie Varner,Hermes Franca,Jamie Varner,0,0,22,46,18,106,97,125,41,129,1,2,9,15,3,0,2,0,69,430,13,37,14,101,4,4,1,1,5,5,3,4,14,28,1,37,6,10,1,3,2,8,16,66,Submission ,811,3,3,Hermes Franca,Lightweight Bout
237,UFC 62: Liddell vs Sobral,Cheick Kongo vs Christian Wellisch,Cheick Kongo,Christian Wellisch,1,0,17,22,0,5,27,32,7,12,0,0,1,4,0,1,0,0,78,43,12,17,0,5,4,4,0,0,1,1,0,0,3,6,0,4,14,16,0,0,0,0,0,1,KO/TKO ,171,1,3,Cheick Kongo,Heavyweight Bout
238,UFC 62: Liddell vs Sobral,Nick Diaz vs Josh Neer,Nick Diaz,Josh Neer,0,0,75,199,25,62,186,328,33,71,3,5,0,2,1,0,0,0,121,70,49,164,15,52,23,31,6,6,3,4,4,4,35,133,12,36,39,61,13,26,1,5,0,0,Submission ,702,3,3,Nick Diaz,Welterweight Bout
239,UFC 62: Liddell vs Sobral,Forrest Griffin vs Stephan Bonnar,Forrest Griffin,Stephan Bonnar,0,0,83,207,41,159,87,211,44,162,0,0,0,0,0,0,0,0,17,0,50,157,32,141,6,8,4,10,27,42,5,8,75,193,41,158,8,14,0,1,0,0,0,0,Decision - Unanimous ,900,3,3,Forrest Griffin,Light Heavyweight Bout
240,UFC 62: Liddell vs Sobral,Chuck Liddell vs Renato Sobral,Chuck Liddell,Renato Sobral,2,0,17,25,1,9,17,25,1,9,0,0,0,0,0,0,0,0,25,0,15,22,0,7,2,3,0,1,0,0,1,1,8,12,1,9,0,0,0,0,9,13,0,0,KO/TKO ,95,1,5,Chuck Liddell,UFC Light Heavyweight Title Bout
241,UFC Fight Night 6,Anthony Torres vs Pat Healy,Anthony Torres,Pat Healy,0,0,11,23,13,26,35,48,20,33,0,0,0,1,1,0,0,0,67,15,10,22,8,21,1,1,3,3,0,0,2,2,5,14,9,21,3,6,4,5,3,3,0,0,Submission ,157,1,3,Anthony Torres,Welterweight Bout
242,UFC Fight Night 6,Forrest Petz vs Sammy Morgan,Forrest Petz,Sammy Morgan,5,0,45,83,8,44,102,149,58,98,6,6,0,7,0,1,0,0,445,0,27,64,3,38,17,18,4,5,1,1,1,1,21,47,7,32,10,12,1,12,14,24,0,0,Decision - Unanimous ,900,3,3,Forrest Petz,Welterweight Bout
243,UFC Fight Night 6,Jake O'Brien vs Kristof Midoux,Jake O'Brien,Kristof Midoux,0,0,25,52,2,10,85,116,2,11,3,3,0,0,0,0,0,0,284,0,25,52,2,10,0,0,0,0,0,0,0,0,0,3,0,8,0,0,2,2,25,49,0,0,KO/TKO ,352,2,3,Jake O'Brien,Heavyweight Bout
244,UFC Fight Night 6,Joe Riggs vs Jason Von Flue,Joe Riggs,Jason Von Flue,0,0,1,4,0,2,1,4,9,11,1,1,0,0,1,0,0,1,37,40,1,4,0,2,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,Submission ,121,1,3,Joe Riggs,Welterweight Bout
245,UFC Fight Night 6,Martin Kampmann vs Crafton Wallace,Martin Kampmann,Crafton Wallace,0,0,19,26,1,9,28,37,1,9,1,1,0,0,1,0,0,0,150,0,19,26,0,7,0,0,0,0,0,0,1,2,3,6,1,9,1,2,0,0,15,18,0,0,Submission ,179,1,3,Martin Kampmann,Middleweight Bout
246,UFC Fight Night 6,Josh Koscheck vs Jonathan Goulet,Josh Koscheck,Jonathan Goulet,1,0,23,30,1,2,31,38,1,2,1,1,0,1,1,0,0,0,217,0,22,29,0,1,0,0,1,1,1,1,0,0,3,6,1,2,0,0,0,0,20,24,0,0,KO/TKO ,250,1,3,Josh Koscheck,Welterweight Bout
247,UFC Fight Night 6,Dean Lister vs Yuki Sasaki,Dean Lister,Yuki Sasaki,0,0,24,51,26,66,57,86,32,72,5,17,0,0,2,0,1,0,348,277,19,44,19,57,2,3,2,4,3,4,5,5,13,32,22,56,3,9,4,10,8,10,0,0,Decision - Unanimous ,900,3,3,Dean Lister,Middleweight Bout
248,UFC Fight Night 6,Chris Leben vs Jorge Santiago,Chris Leben,Jorge Santiago,1,0,9,22,6,12,24,37,10,16,1,2,1,1,0,0,0,0,136,70,6,16,5,10,3,5,0,0,0,1,1,2,3,9,5,10,3,5,0,0,3,8,1,2,KO/TKO ,335,2,3,Chris Leben,Middleweight Bout
249,UFC Fight Night 6,Diego Sanchez vs Karo Parisyan,Diego Sanchez,Karo Parisyan,0,0,66,108,36,92,118,171,78,139,3,3,9,10,1,0,1,0,295,271,36,77,36,92,30,31,0,0,0,0,0,0,19,48,21,56,15,19,6,12,32,41,9,24,Decision - Unanimous ,900,3,3,Diego Sanchez,Welterweight Bout
250,UFC 61: Bitter Rivals,Drew Fickett vs Kurt Pellegrino,Drew Fickett,Kurt Pellegrino,0,0,18,35,25,47,70,92,84,114,1,1,5,9,2,0,1,0,36,435,11,28,13,33,4,4,10,11,3,3,2,3,9,23,5,19,3,4,7,11,6,8,13,17,Submission ,680,3,3,Drew Fickett,Welterweight Bout
251,UFC 61: Bitter Rivals,Cheick Kongo vs Gilbert Aldana,Cheick Kongo,Gilbert Aldana,0,0,24,28,6,8,33,37,20,23,1,1,2,3,0,0,0,0,30,175,15,19,5,7,7,7,1,1,2,2,0,0,1,2,0,0,20,22,0,0,3,4,6,8,TKO - Doctor's Stoppage ,253,1,3,Cheick Kongo,Heavyweight Bout
252,UFC 61: Bitter Rivals,Jeff Monson vs Anthony Perosh,Jeff Monson,Anthony Perosh,1,0,18,26,8,17,25,33,10,19,0,2,0,0,0,0,1,0,64,9,14,22,3,12,2,2,3,3,2,2,2,2,1,4,4,12,9,13,4,5,8,9,0,0,KO/TKO ,162,1,3,Jeff Monson,Heavyweight Bout
253,UFC 61: Bitter Rivals,Hermes Franca vs Joe Jordan,Hermes Franca,Joe Jordan,0,0,46,113,20,78,71,138,31,89,3,9,0,0,1,0,0,0,82,67,33,99,6,62,8,8,0,1,5,6,14,15,38,100,12,67,7,11,6,7,1,2,2,4,Submission ,647,3,3,Hermes Franca,Catch Weight Bout
254,UFC 61: Bitter Rivals,Joe Stevenson vs Yves Edwards,Joe Stevenson,Yves Edwards,0,1,28,57,18,52,76,109,29,63,3,6,0,0,1,2,0,0,340,40,27,55,13,46,0,1,4,5,1,1,1,1,3,16,15,45,1,2,1,1,24,39,2,6,TKO - Doctor's Stoppage ,600,2,3,Joe Stevenson,Lightweight Bout
255,UFC 61: Bitter Rivals,Frank Mir vs Dan Christison,Frank Mir,Dan Christison,0,0,53,89,48,85,111,152,84,123,3,6,0,0,0,1,0,0,472,192,19,53,26,59,30,32,8,12,4,4,14,14,7,14,22,46,25,26,20,33,21,49,6,6,Decision - Unanimous ,900,3,3,Frank Mir,Heavyweight Bout
256,UFC 61: Bitter Rivals,Tito Ortiz vs Ken Shamrock,Tito Ortiz,Ken Shamrock,0,0,11,11,0,3,22,23,3,6,1,3,0,0,0,0,0,0,64,4,10,10,0,3,1,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,8,0,0,KO/TKO ,78,1,3,Tito Ortiz,Light Heavyweight Bout
257,UFC 61: Bitter Rivals,Joshua Burkman vs Josh Neer,Joshua Burkman,Josh Neer,1,0,35,88,19,39,60,113,42,64,4,7,1,3,0,1,0,1,405,190,22,72,17,36,9,12,1,2,4,4,1,1,14,50,7,21,16,28,5,9,5,10,7,9,Decision - Unanimous ,900,3,3,Joshua Burkman,Welterweight Bout
258,UFC 61: Bitter Rivals,Tim Sylvia vs Andrei Arlovski,Tim Sylvia,Andrei Arlovski,0,0,97,263,66,327,99,265,68,330,0,0,0,1,0,0,0,0,45,0,68,230,39,291,7,9,8,16,22,24,19,20,88,252,64,322,9,11,2,5,0,0,0,0,Decision - Unanimous ,1500,5,5,Tim Sylvia,UFC Heavyweight Title Bout
259,UFC Fight Night 5,Jorge Santiago vs Justin Levens,Jorge Santiago,Justin Levens,1,0,9,15,0,6,14,20,1,7,1,1,0,1,0,0,0,0,70,10,8,14,0,5,1,1,0,1,0,0,0,0,1,2,0,4,3,3,0,2,5,10,0,0,KO/TKO ,133,1,3,Jorge Santiago,Middleweight Bout
260,UFC Fight Night 5,Rob MacDonald vs Kristian Rothaermel,Rob MacDonald,Kristian Rothaermel,0,0,10,17,3,6,14,23,16,19,4,4,0,3,3,0,0,0,168,0,9,16,1,3,0,0,0,1,1,1,2,2,1,4,2,4,0,0,1,2,9,13,0,0,Submission ,241,1,3,Rob MacDonald,Light Heavyweight Bout
261,UFC Fight Night 5,Jon Fitch vs Thiago Alves,Jon Fitch,Thiago Alves,1,0,51,72,1,1,104,129,2,2,3,4,1,1,2,3,0,0,526,27,43,63,0,0,6,6,0,0,2,3,1,1,1,3,1,1,7,7,0,0,43,62,0,0,KO/TKO ,577,2,3,Jon Fitch,Welterweight Bout
262,UFC Fight Night 5,Jason Lambert vs Branden Lee Hinkle,Jason Lambert,Branden Lee Hinkle,0,0,44,59,4,6,80,99,5,7,0,0,3,5,1,0,0,0,189,99,31,45,0,1,9,10,3,4,4,4,1,1,0,0,0,0,8,9,4,6,36,50,0,0,KO/TKO ,300,1,3,Jason Lambert,Light Heavyweight Bout
263,UFC Fight Night 5,Josh Koscheck vs Dave Menne,Josh Koscheck,Dave Menne,0,0,45,68,13,34,95,127,21,42,4,7,1,1,1,5,1,1,678,30,29,50,4,20,16,18,1,2,0,0,8,12,6,18,10,29,0,1,2,3,39,49,1,2,Decision - Unanimous ,900,3,3,Josh Koscheck,Welterweight Bout
264,UFC Fight Night 5,Mark Hominick vs Jorge Gurgel,Mark Hominick,Jorge Gurgel,0,0,43,158,36,211,43,158,36,211,0,0,0,5,0,0,0,0,12,0,26,135,14,178,14,19,1,5,3,4,21,28,43,158,36,211,0,0,0,0,0,0,0,0,Decision - Unanimous ,900,3,3,Mark Hominick,Lightweight Bout
265,UFC Fight Night 5,Rashad Evans vs Stephan Bonnar,Rashad Evans,Stephan Bonnar,0,0,17,37,12,36,48,68,52,78,7,12,0,0,0,2,0,0,655,4,12,32,7,28,5,5,4,6,0,0,1,2,3,12,7,30,1,1,3,4,13,24,2,2,Decision - Majority ,900,3,3,Rashad Evans,Light Heavyweight Bout
266,UFC Fight Night 5,Anderson Silva vs Chris Leben,Anderson Silva,Chris Leben,2,0,17,20,1,8,17,20,1,8,0,0,0,0,0,0,0,0,9,0,17,20,1,8,0,0,0,0,0,0,0,0,13,14,1,8,1,1,0,0,3,5,0,0,KO/TKO ,49,1,3,Anderson Silva,Middleweight Bout
267,UFC Fight Night 5,Jonathan Goulet vs Luke Cummo,Jonathan Goulet,Luke Cummo,0,2,18,34,13,21,65,87,30,40,6,9,0,0,0,3,1,0,693,115,14,28,9,17,3,4,3,3,1,2,1,1,2,5,6,9,0,0,4,6,16,29,3,6,Decision - Majority ,900,3,3,Jonathan Goulet,Welterweight Bout
268,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Mike Nickels vs Wes Combs,Mike Nickels,Wes Combs,0,0,22,37,4,12,41,56,17,32,3,3,0,0,1,0,0,0,156,1,12,23,3,9,10,14,0,2,0,0,1,1,1,4,2,7,8,14,2,5,13,19,0,0,Submission ,190,1,3,Mike Nickels,Light Heavyweight Bout
269,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Matt Hamill vs Jesse Forbes,Matt Hamill,Jesse Forbes,0,0,33,48,9,21,93,117,16,28,1,1,0,0,0,0,0,0,175,0,30,45,4,15,1,1,3,4,2,2,2,2,9,18,8,19,16,19,1,2,8,11,0,0,KO/TKO ,287,1,3,Matt Hamill,Light Heavyweight Bout
270,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Luigi Fioravanti vs Solomon Hutcherson,Luigi Fioravanti,Solomon Hutcherson,1,0,11,31,11,28,19,41,25,44,1,1,1,1,0,0,1,1,47,99,7,22,5,18,3,7,5,9,1,2,1,1,4,12,5,17,5,17,6,11,2,2,0,0,KO/TKO ,255,1,3,Luigi Fioravanti,Middleweight Bout
271,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kalib Starnes vs Danny Abbadi,Kalib Starnes,Danny Abbadi,0,0,21,29,3,9,25,33,6,12,1,2,0,0,1,0,0,0,101,0,10,17,2,8,11,12,1,1,0,0,0,0,2,5,1,5,5,5,2,4,14,19,0,0,Submission ,176,1,3,Kalib Starnes,Middleweight Bout
272,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Rory Singer vs Ross Pointon,Rory Singer,Ross Pointon,0,1,2,4,4,20,2,4,7,23,0,0,0,0,1,0,0,0,0,20,1,3,4,19,1,1,0,0,0,0,0,1,2,4,4,18,0,0,0,0,0,0,0,2,Submission ,44,1,3,Rory Singer,Middleweight Bout
273,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Keith Jardine vs Wilson Gouveia,Keith Jardine,Wilson Gouveia,0,0,67,205,48,115,71,210,51,118,1,1,1,2,0,0,0,0,33,29,41,175,21,85,4,5,1,1,22,25,26,29,61,186,46,110,1,6,0,3,5,13,2,2,Decision - Unanimous ,900,3,3,Keith Jardine,Light Heavyweight Bout
274,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kendall Grove vs Ed Herman,Kendall Grove,Ed Herman,0,0,25,39,33,57,46,61,68,94,0,0,5,10,6,2,2,1,205,585,12,25,20,42,10,10,13,15,3,4,0,0,5,12,3,13,11,14,2,3,9,13,28,41,Decision - Unanimous ,900,3,3,Kendall Grove,Ultimate Fighter 3 Middleweight Tournament Title Bout
275,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Michael Bisping vs Josh Haynes,Michael Bisping,Josh Haynes,2,0,41,61,8,22,52,72,16,30,4,5,0,1,4,0,0,1,329,53,25,43,5,19,13,14,3,3,3,4,0,0,9,17,3,12,19,26,5,8,13,18,0,2,KO/TKO ,554,2,3,Michael Bisping,Ultimate Fighter 3 Light Heavyweight Tournament Title Bout
276,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,Kenny Florian vs Sam Stout,Kenny Florian,Sam Stout,0,0,5,8,0,4,19,22,0,4,1,2,0,0,1,0,0,0,97,0,5,8,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,8,0,0,Submission ,106,1,3,Kenny Florian,Lightweight Bout
277,UFC 60: Hughes vs Gracie,Melvin Guillard vs Rick Davis,Melvin Guillard,Rick Davis,1,0,10,28,5,10,10,28,5,10,0,0,0,0,0,0,0,0,2,0,7,24,2,3,2,2,2,5,1,2,1,2,6,20,5,10,4,8,0,0,0,0,0,0,KO/TKO ,97,1,3,Melvin Guillard,Lightweight Bout
278,UFC 60: Hughes vs Gracie,Gabriel Gonzaga vs Fabiano Scherner,Gabriel Gonzaga,Fabiano Scherner,1,0,16,30,8,25,34,50,24,41,3,4,0,1,0,0,0,1,143,38,11,25,6,20,3,3,2,5,2,2,0,0,8,19,5,14,4,4,3,10,4,7,0,1,KO/TKO ,324,2,3,Gabriel Gonzaga,Heavyweight Bout
279,UFC 60: Hughes vs Gracie,Spencer Fisher vs Matt Wiman,Spencer Fisher,Matt Wiman,1,0,27,39,10,19,44,58,29,42,0,0,1,4,0,4,0,0,118,204,10,20,7,14,12,13,2,4,5,6,1,1,6,9,1,8,14,19,4,5,7,11,5,6,KO/TKO ,403,2,3,Spencer Fisher,Lightweight Bout
280,UFC 60: Hughes vs Gracie,Jeremy Horn vs Chael Sonnen,Jeremy Horn,Chael Sonnen,0,0,3,5,6,18,5,7,34,52,0,0,3,3,4,0,0,0,0,347,3,5,5,17,0,0,1,1,0,0,0,0,1,3,1,2,0,0,0,0,2,2,5,16,Submission ,377,2,3,Jeremy Horn,Middleweight Bout
281,UFC 60: Hughes vs Gracie,Mike Swick vs Joe Riggs,Mike Swick,Joe Riggs,0,0,5,12,1,4,6,13,2,5,0,0,0,2,1,0,0,0,10,27,1,7,0,3,2,2,0,0,2,3,1,1,2,9,0,3,3,3,1,1,0,0,0,0,Submission ,139,1,3,Mike Swick,Middleweight Bout
282,UFC 60: Hughes vs Gracie,Brandon Vera vs Assuerio Silva,Brandon Vera,Assuerio Silva,0,0,8,29,9,17,8,29,11,19,0,0,1,1,1,0,0,0,0,35,3,19,1,9,2,6,5,5,3,4,3,3,8,29,6,14,0,0,1,1,0,0,2,2,Submission ,159,1,3,Brandon Vera,Heavyweight Bout
283,UFC 60: Hughes vs Gracie,Diego Sanchez vs John Alessio,Diego Sanchez,John Alessio,0,0,9,67,17,57,25,87,23,63,1,16,0,0,0,1,0,0,262,0,8,62,15,54,1,5,0,1,0,0,2,2,7,64,16,55,2,3,1,2,0,0,0,0,Decision - Unanimous ,900,3,3,Diego Sanchez,Welterweight Bout
284,UFC 60: Hughes vs Gracie,Dean Lister vs Alessio Sakara,Dean Lister,Alessio Sakara,0,0,1,2,1,3,6,8,4,6,0,1,0,0,2,0,0,0,0,110,1,2,1,3,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,Submission ,140,1,3,Dean Lister,Light Heavyweight Bout
285,UFC 60: Hughes vs Gracie,Matt Hughes vs Royce Gracie,Matt Hughes,Royce Gracie,0,0,32,40,7,11,33,41,14,18,1,1,0,0,1,0,0,0,206,0,22,29,0,3,8,9,2,2,2,2,5,6,3,4,5,8,1,1,2,3,28,35,0,0,KO/TKO ,279,1,3,Matt Hughes,Catch Weight Bout
286,UFC 59: Reality Check,Thiago Alves vs Derrick Noble,Thiago Alves,Derrick Noble,1,0,11,27,18,45,19,36,26,53,0,0,0,0,0,0,0,0,12,39,5,17,10,34,4,5,4,6,2,5,4,5,5,19,7,27,4,6,11,18,2,2,0,0,KO/TKO ,174,1,3,Thiago Alves,Welterweight Bout
287,UFC 59: Reality Check,Jason Lambert vs Terry Martin,Jason Lambert,Terry Martin,0,0,31,39,15,26,66,75,29,41,0,2,1,4,0,0,0,0,167,215,16,24,6,17,9,9,1,1,6,6,8,8,0,6,2,7,17,18,9,14,14,15,4,5,KO/TKO ,457,2,3,Jason Lambert,Light Heavyweight Bout
288,UFC 59: Reality Check,David Terrell vs Scott Smith,David Terrell,Scott Smith,0,0,10,14,3,6,21,25,4,7,1,4,0,0,2,0,0,0,75,83,6,9,1,3,1,1,1,1,3,4,1,2,1,3,2,3,4,4,0,0,5,7,1,3,Submission ,188,1,3,David Terrell,Middleweight Bout
289,UFC 59: Reality Check,Karo Parisyan vs Nick Thompson,Karo Parisyan,Nick Thompson,0,0,18,30,2,7,23,41,4,9,2,3,1,1,0,0,0,0,243,10,16,28,1,6,2,2,0,0,0,0,1,1,1,2,1,2,0,0,1,3,17,28,0,2,KO/TKO ,284,1,3,Karo Parisyan,Welterweight Bout
290,UFC 59: Reality Check,Jeff Monson vs Marcio Cruz,Jeff Monson,Marcio Cruz,0,0,32,110,40,106,154,240,51,118,2,2,0,5,0,0,0,0,369,69,16,93,14,79,11,12,5,5,5,5,21,22,16,89,34,98,10,11,6,8,6,10,0,0,Decision - Split ,900,3,3,Jeff Monson,Heavyweight Bout
291,UFC 59: Reality Check,Evan Tanner vs Justin Levens,Evan Tanner,Justin Levens,0,0,10,17,2,4,16,24,6,8,1,2,0,0,2,1,0,0,132,19,6,11,0,1,2,3,1,2,2,3,1,1,1,1,1,2,3,7,1,2,6,9,0,0,Submission ,194,1,3,Evan Tanner,Middleweight Bout
292,UFC 59: Reality Check,Tito Ortiz vs Forrest Griffin,Tito Ortiz,Forrest Griffin,0,0,61,125,58,170,94,163,81,200,3,12,0,0,0,0,0,0,301,14,57,121,52,158,2,2,2,3,2,2,4,9,35,77,58,170,0,0,0,0,26,48,0,0,Decision - Split ,900,3,3,Tito Ortiz,Light Heavyweight Bout
293,UFC 59: Reality Check,Sean Sherk vs Nick Diaz,Sean Sherk,Nick Diaz,0,0,39,155,57,136,80,198,131,210,2,19,1,1,0,3,1,1,227,83,30,146,47,125,5,5,9,10,4,4,1,1,17,90,45,116,22,65,11,18,0,0,1,2,Decision - Unanimous ,900,3,3,Sean Sherk,Welterweight Bout
294,UFC 59: Reality Check,Tim Sylvia vs Andrei Arlovski,Tim Sylvia,Andrei Arlovski,1,1,13,30,11,24,13,30,12,26,0,0,0,0,0,0,0,0,4,7,13,30,7,18,0,0,3,5,0,0,1,1,7,24,9,20,0,0,2,4,6,6,0,0,KO/TKO ,163,1,5,Tim Sylvia,UFC Heavyweight Title Bout
295,UFC Fight Night 4,Chael Sonnen vs Trevor Prangley,Chael Sonnen,Trevor Prangley,0,0,25,59,7,22,109,174,29,45,7,17,0,2,0,2,0,0,662,70,17,47,5,20,6,10,2,2,2,2,0,0,3,11,5,17,5,9,1,2,17,39,1,3,Decision - Unanimous ,900,3,3,Chael Sonnen,Middleweight Bout
296,UFC Fight Night 4,Josh Koscheck vs Ansar Chalangov,Josh Koscheck,Ansar Chalangov,0,0,2,11,2,4,6,15,2,4,2,2,0,0,1,1,0,0,165,8,2,9,2,4,0,0,0,0,0,2,0,0,0,8,2,4,0,0,0,0,2,3,0,0,Submission ,209,1,3,Josh Koscheck,Welterweight Bout
297,UFC Fight Night 4,Dan Christison vs Brad Imes,Dan Christison,Brad Imes,0,0,73,148,58,157,91,167,80,183,0,0,2,2,1,0,1,1,108,218,39,110,48,143,10,12,8,12,24,26,2,2,56,117,31,97,16,28,16,36,1,3,11,24,Submission ,817,3,3,Dan Christison,Heavyweight Bout
298,UFC Fight Night 4,Jon Fitch vs Joshua Burkman,Jon Fitch,Joshua Burkman,1,0,25,50,20,35,122,149,20,35,3,4,1,3,1,1,0,0,312,174,18,41,3,17,4,6,0,0,3,3,17,18,7,14,4,16,9,18,16,19,9,18,0,0,Submission ,597,2,3,Jon Fitch,Welterweight Bout
299,UFC Fight Night 4,Luke Cummo vs Jason Von Flue,Luke Cummo,Jason Von Flue,0,0,43,108,17,57,97,165,29,69,3,4,2,9,3,1,0,0,245,247,18,73,9,46,13,23,5,8,12,12,3,3,22,69,10,43,13,25,7,12,8,14,0,2,Decision - Unanimous ,900,3,3,Luke Cummo,Welterweight Bout
300,UFC Fight Night 4,Chris Leben vs Luigi Fioravanti,Chris Leben,Luigi Fioravanti,0,0,36,90,20,39,200,259,41,60,5,7,0,5,0,0,0,0,573,121,26,68,9,27,8,18,3,4,2,4,8,8,4,17,5,11,20,51,15,28,12,22,0,0,Decision - Unanimous ,900,3,3,Chris Leben,Middleweight Bout
